,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
34806,34806,46141,o692zuj6,,Medline,Hemorrhagic complications of percutaneous radiofrequency ablation for liver tumors.,10.1097/mcg.0b013e3181b7ed76,,19809357.0,unk,background although radiofrequency ablation rfa widely accepted percutaneous treatment liver tumor serious complication may occur resulting mortality study analyzed risk factor management hemorrhagic complication hemoperitoneum hemothorax hemobilia method performed rfa treatment patient primary metastatic liver tumor february december enrolled patient hemorrhagic complication reviewed medical record thoroughly risk factor hemorrhagic complication analyzed using unconditional logistic regression result hemorrhagic complication occurred treatment including hemoperitoneum hemothorax hemobilia eleven patient respectively categorized major complication requiring blood transfusion drainage two patient died hemoperitoneum logistic regression analysis revealed large tumor size odds ratio per mm increase diameter low platelet count per microl increase significant risk factor hemoperitoneum location tumor nodule significant risk factor hemothorax segment hemobilia segment factor including number needle insertion duration ablation significant conclusion although hemorrhagic complication relatively rare percutaneous rfa specific treatment blood transfusion drainage required case care must taken especially highrisk patient,2010,"Goto, Eriko; Tateishi, Ryosuke; Shiina, Shuichiro; Masuzaki, Ryota; Enooku, Kenichiro; Sato, Takahisa; Ohki, Takamasa; Kondo, Yuji; Goto, Tadashi; Yoshida, Haruhiko; Omata, Masao",Journal of clinical gastroenterology,,,,,,https://doi.org/10.1097/mcg.0b013e3181b7ed76; https://www.ncbi.nlm.nih.gov/pubmed/19809357/,25953656.0,12
34820,34820,46160,fvcdpxvs,,Medline,Ly6Clo monocytes drive immunosuppression and confer resistance to anti-VEGFR2 cancer therapy.,10.1172/jci93182,,28691930.0,unk,current antivegf therapy colorectal cancer crc provide limited survival benefit tumor rapidly develop resistance agent uncovered immunosuppressive role nonclassical lyclo monocyte mediates resistance antivegfr treatment found chemokine cxcl upregulated human murine tumor following vegf signaling blockade resulting recruitment cxcrlyclo monocyte tumor also found treatment vegfa reduced expression cxcl endothelial cell vitro intravital microscopy revealed cxcr critical lyclo monocyte transmigration across endothelium murine crc tumor moreover lyclo monocyte recruit lyg neutrophil via cxcl produce il inhibits adaptive immunity preventing lyclo monocyte lyg neutrophil infiltration tumor enhanced inhibition tumor growth antivegfr therapy furthermore gene therapy using nanoparticle formulated sirna cxcl reduced lyclo monocyte recruitment improved outcome antivegfr therapy mouse crcs study unveils immunosuppressive function lyclo monocyte knowledge yet reported context also reveal molecular mechanism underlying antiangiogenic treatment resistance suggesting potential immunomodulatory strategy enhance longterm clinical outcome antivegf therapy,2017,"Jung, Keehoon; Heishi, Takahiro; Khan, Omar F; Kowalski, Piotr S; Incio, Joao; Rahbari, Nuh N; Chung, Euiheon; Clark, Jeffrey W; Willett, Christopher G; Luster, Andrew D; Yun, Seok Hyun; Langer, Robert; Anderson, Daniel G; Padera, Timothy P; Jain, Rakesh K; Fukumura, Dai",The Journal of clinical investigation,,,,,,https://doi.org/10.1172/jci93182; https://www.ncbi.nlm.nih.gov/pubmed/28691930/,4823042.0,12
34883,34883,46239,swgr5xow,,Medline,Risk factors for the local recurrence of hepatocellular carcinoma after single-session percutaneous radiofrequency ablation with a single electrode insertion.,10.3892/mmr_00000067,,21475796.0,unk,radiofrequency ablation rfa new local therapy hepatocellular carcinoma hcc study investigated risk factor associated local recurrence hcc singlesession rfa single electrode insertion april december treated hcc lesion singlesession rfa single electrode insertion using cooltip rfa rtc rtc system risk factor local recurrence lesion complication rfa analyzed mean size lesion ± mm diameter range mm local recurrence rate year respectively mean followup period month univariate analysis showed tumor diameter ≥ mm tumor location pretreatment afpl fraction level ablation pattern significant variable multivariate analysis four variable identified tumor diameter independent risk factor local recurrence complication occurred lesion singlesession rfa effective treatment hcc reduces serious complication study demonstrated tumor size ≥ mm influenced local recurrence singlesession rfa single electrode insertion,2009,"Shiozawa, Kazue; Watanabe, Manabu; Wakui, Noritaka; Ikehara, Takashi; Iida, Kazunari; Sumino, Yasukiyo",Molecular medicine reports,,,,,,https://doi.org/10.3892/mmr_00000067; https://www.ncbi.nlm.nih.gov/pubmed/21475796/,14008791.0,12
34933,34933,46303,o4qqcvd7,,Medline,Is robotic partial nephrectomy convenient for solitary kidney?,10.5152/tud.2016.69851,,27635284.0,unk,nephron sparing surgery n gold standard treatment option patient solitary kidney order preserve renal function open partial nephrectomy opn long considered standard care n robotic partial nephrectomy rpn gradually used commonly even solitary kidney complex tumor difference rpn opn regarding rate intraoperativepostoperative complication positive surgical margin psm rpn opn patient solitary kidney underwent partial nephrectomy small renal mass warm ischemia time wit study within safe range minute acceptable ischemia time robotic approach study needed order evaluate kidney function conclusion increasing experience solitary kidney tumor managed safely robotic approach patient complex tumor potential wit minute administration intracorporeal ice slush surgery may considered,2016,"Kaouk, Jihad H; Malkoç, Ercan",Turkish journal of urology,,,,,,https://doi.org/10.5152/tud.2016.69851; https://www.ncbi.nlm.nih.gov/pubmed/27635284/,26685100.0,12
35166,35166,46570,lc6l9bbf,,Medline,Massive ameloblastoma: A case report of difficult fiberoptic intubation.,10.1016/j.amsu.2018.05.011,,30013771.0,unk,introduction intubation sometimes difficult patient lesion mouth floor ameloblastoma frequently encountered tumor maxillofacial area extensive lesion might occupy floor mouth prevent displacement tongue limiting space inserting laryngoscope blade resulting difficult intubation even fiberoptic bronchoscopy case presentation yearold man kg cm mental swelling diagnosed ameloblastoma scheduled surgical resection tumor extensive occupying anterior floor mouth concerned impossible direct laryngoscopy massive tumor floor mouth compressed base tongue posterior wall pharynx restricting space inserting laryngoscope blade therefore planned perform awake nasal fiberoptic intubation secure airway although procedure complicated massive tumor successful intubation achieved handassisted alteration direction endotracheal tube ett direct laryngoscopy discussion awake fiberoptic intubation complicated tumor protrusion deviate ett discovering ett deviation insufficient blade insertion facilitated visualizing vocal cord fiberoptic scope conclusion identification ett deviation even insufficient blade insertion handassisted alteration direction ett might raise chance successful fiberoptic intubation anesthesiologist aware likelihood failed fiberoptic intubation plan alternative approach secure airway,2018,"Shindo, Yuki; Toda, Shinichi; Kido, Kanta; Masaki, Eiji",Annals of medicine and surgery,,,,,,https://doi.org/10.1016/j.amsu.2018.05.011; https://www.ncbi.nlm.nih.gov/pubmed/30013771/,49862178.0,12
35212,35212,46626,74dtyciu,,Medline,Avoiding Complications in Bone and Soft Tissue Ablation.,10.1007/s00270-016-1487-y,,27826789.0,unk,percutaneous ablation tumor liver lung kidney ablation bone nonvisceral soft tissue tumor carry risk primarily collateral damage vital structure proximity target tumor certain risk particular interest ablating bone nonvisceral soft tissue tumor namely neural skin injury bowel injury fracture gas embolism damaged applicator ablation large volume tumor also carry special risk many technique may employed interventional radiologist minimize complication treating tumor musculoskeletal system method include depict displace monitor critical structure thus measure provide thermoprotection may active careful ablation applicator placement use various displacement technique well passive including employment direct temperature radiographic neurophysiologic monitoring technique cementoplasty considered certain skeletal location risk fracture patient treated large volume tumor monitored renal dysfunction properly hydrated finally ablation applicator cautiously placed constrained environment intact bone,2017,"Kurup, A Nicholas; Schmit, Grant D; Morris, Jonathan M; Atwell, Thomas D; Schmitz, John J; Weisbrod, Adam J; Woodrum, David A; Eiken, Patrick W; Callstrom, Matthew R",Cardiovascular and interventional radiology,,,,,,https://doi.org/10.1007/s00270-016-1487-y; https://www.ncbi.nlm.nih.gov/pubmed/27826789/,6189577.0,12
35332,35332,46758,3h4zixtc,,Medline,"Frequency, risk factors and survival associated with an intrasubsegmental recurrence after radiofrequency ablation for hepatocellular carcinoma.",10.1371/journal.pone.0059040,,23593129.0,unk,background treatment hepatocellular carcinoma hcc hepatic resection advantage radiofrequency ablation rfa term systematic removal hepatic segment method enrolled consecutive patient single naïve hcc treated rfa university tokyo hospital recurrence categorized either intra extrasubsegmental according couinauds segment original nodule ass relationship subsegments original recurrent nodule calculated kappa coefficient assessed risk factor intra extrasubsegmental recurrence independently using univariate multivariate cox proportional hazard regression also assessed impact mode recurrence survival outcome result followup period patient cohort showed tumor recurrence distributed total subsegments recurrence categorized exclusively intrasubsegmental exclusively extrasubsegmental simultaneously intra extrasubsegmental patient respectively kappa coefficient measured ci p multivariate analysis revealed tumor size afp value platelet count risk factor intra extrasubsegmental recurrence patient recurrent hcc found exclusively intrasubsegmental extrasubsegmental simultaneously intra extrasubsegmental respectively treated using rfa survival outcome recurrence similar patient exclusively intra extrasubsegmental recurrence conclusion effectiveness systematic subsegmentectomy may limited patient hcc chronic liver disease frequently undergo multifocal tumor recurrence,2013,"Tateishi, Ryosuke; Shiina, Shuichiro; Akahane, Masaaki; Sato, Jiro; Kondo, Yuji; Masuzaki, Ryota; Nakagawa, Hayato; Asaoka, Yoshinari; Goto, Tadashi; Otomo, Kuni; Omata, Masao; Yoshida, Haruhiko; Koike, Kazuhiko",PloS one,,,,,,https://doi.org/10.1371/journal.pone.0059040; https://www.ncbi.nlm.nih.gov/pubmed/23593129/,13796999.0,12
35335,35335,46762,l60yqzmk,,Medline,"Synthesis of DOTA-conjugated multimeric [Tyr3]octreotide peptides via a combination of Cu(I)-catalyzed ""click"" cycloaddition and thio acid/sulfonyl azide ""sulfo-click"" amidation and their in vivo evaluation.",10.1021/jm100246m,,20411957.0,unk,herein describe design synthesis biological evaluation series dotaconjugated monomeric dimeric tetrameric tyroctreotidebased analogue tool tumor imaging andor radionuclide therapy compound synthesized using cuicatalyzed dipolar cycloaddition click reaction peptidic azide dendrimerderived alkyne subsequent metalfree introduction dota via thio acidsulfonyl azide amidation sulfoclick reaction competitive binding assay using rat pancreatic arj tumor cell monomeric tyroctreotide conjugate displayed highest binding affinity ic nm followed dimeric tyroctreotide nm dotatyroctreotide nm tetrameric tyroctreotide nm biodistribution study balbc nude mouse subcutaneous arj tumor showed inlabeled monomeric tyroctreotide conjugate highest tumor uptake idg h pi better indotatyroctreotide idg inlabeled dimeric tyroctreotide conjugate showed long tumor retention idg h pi idg h pi promising result exploited therapeutic application,2010,"Yim, Cheng-Bin; Dijkgraaf, Ingrid; Merkx, Remco; Versluis, Cees; Eek, Annemarie; Mulder, Gwenn E; Rijkers, Dirk T S; Boerman, Otto C; Liskamp, Rob M J",Journal of medicinal chemistry,,,,,,https://doi.org/10.1021/jm100246m; https://www.ncbi.nlm.nih.gov/pubmed/20411957/,1729418.0,12
35362,35362,46793,i5jva5ao,,Medline,Radiofrequency Ablation of the Main Lesion of Hepatocellular Carcinoma and Bile Duct Tumor Thrombus as a Radical Therapeutic Alternative: Two Case Reports.,10.1097/md.0000000000001122,,26166111.0,unk,hepatocellular carcinoma hcc bile duct tumor thrombus bdtt formation rare entity found microscopically resected specimen ideal treatment hcc surgical resection however poor hepatic functional reserve patient hcc tumor unresectable report case hcc bdtt type iii accompanied hepatic dysfunction successfully treated radiofrequency rf ablation used rf ablation radical therapeutic method efficient way control bleeding origin bdtt bdtt removal time writing patient diseasefree month respectivelyour result show rf ablation may used radical therapeutic alternative hcc bdtt patient liver cirrhosis obstructive jaundice,2015,"Gao, Jun; Zhang, Qingshuai; Zhang, Jun; Kong, Jian; Wang, Shaohong; Ding, Xuemei; Ke, Shan; Sun, Wenbing",Medicine,,,,,,https://doi.org/10.1097/md.0000000000001122; https://www.ncbi.nlm.nih.gov/pubmed/26166111/,15632573.0,12
35363,35363,46794,kbgkrrui,,Medline,Chemoradionuclide therapy with 186Re-labeled liposomal doxorubicin in combination with radiofrequency ablation for effective treatment of head and neck cancer in a nude rat tumor xenograft model.,10.1148/radiol.11110361,,22025735.0,unk,purpose determine therapeutic efficacy rhenium relabeled pegylated liposomal doxorubicin reliposomal doxorubicin combination radiofrequency rf ablation human head neck squamous cell carcinoma hnscc xenograft nude rat material method investigation approved animal care committee sixty nude rat subcutaneously implanted hnscc xenograft six per group treated rf ablation °c minute b pegylated liposome c liposomal doxorubicin repegylated liposome mbqkg e reliposomal doxorubicin mbqkg f pegylated liposome plus rf ablation g liposomal doxorubicin plus rf ablation h repegylated liposome plus rf ablation reliposomal doxorubicin plus rf ablation six rat receive treatment control group tumor uptake therapy group monitored smallanimal single photon emission computed tomography day therapeutic efficacy monitored week measurement tumor volume calculation percentage injected dose fluorine fluorodeoxyglucose fdg tumor smallanimal positron emission tomography pet image determination viable tumor volume histopathologic examination significant difference group determined analysis variance result average tumor volume ± standard deviation day therapy cm ± week therapy control tumor growth better reliposomal doxorubicin liposomal doxorubicin alone tumor volume cm ± v cm ± respectively p use rf ablation liposomal doxorubicin reliposomal doxorubicin improved tumor control tumor volume cm ± cm ± respectively tumor growth trend correlated change percentage injected dose fdg tumor group r p viable tumor volume significantly decreased group treated reliposomal doxorubicin plus rf ablation cm ± p v group except reliposomal doxorubicin alone conclusion triple dual therapy observable trend reliposomal doxorubicin plus rf ablation reliposomal doxorubicin liposomal doxorubicin plus rf ablation liposomal doxorubicin improved tumor growth control decreased viable tumor compared therapy fdg pet could used noninvasive surrogate marker tumor growth viability tumor model,2011,"Soundararajan, Anuradha; Dodd, Gerald D; Bao, Ande; Phillips, William T; McManus, Linda M; Prihoda, Thomas J; Goins, Beth A",Radiology,,,,,,https://doi.org/10.1148/radiol.11110361; https://www.ncbi.nlm.nih.gov/pubmed/22025735/,13157366.0,12
35368,35368,46800,r603g6nm,,Medline,Selective approach for upper rectal cancer treatment: total mesorectal excision and preoperative chemoradiation are seldom necessary.,10.1097/dcr.0000000000000349,,25944427.0,unk,background implementation preoperative chemoradiation combined total mesorectal excision reduced local recurrence rate rectal cancer however use type treatment upper rectal cancer controversial objective purpose work ass oncological result radical resection upper rectal cancer compared sigmoid middle lower rectal cancer determine risk factor local recurrence upper rectal cancer design retrospective analysis prospectively collected data setting study conducted tertiary care referral hospital valencia spain patient analysis included patient underwent colorectal resection primary curative intent primary sigmoid n rectosigmoid n upper rectal n middle rectal n lower rectal n cancer main outcome measure oncological result including local recurrence diseasefree survival cancerspecific survival compared different tumor location univariate multivariate analysis performed identify risk factor local recurrence upper rectal cancer result total patient upper rectal tumor underwent partial mesorectal excision patient group received preoperative chemoradiation year actuarial local recurrence diseasefree survival cancerspecific survival rate upper rectal tumor local recurrence rate showed difference compared among location p whereas diseasefree survival cancerspecific survival shorter lower rectal tumor p p independent risk factor local recurrence upper rectal cancer involved circumferential resection margin pathologic analysis hr ci p limitation singleinstitution retrospective study conclusion upper rectal tumor treated partial mesorectal excision without systematic use preoperative chemoradiation involvement mesorectal fascia independent risk factor local recurrence tumor,2015,"Marinello, Franco G; Frasson, Matteo; Baguena, Gloria; Flor-Lorente, Blas; Cervantes, Andres; Roselló, Susana; Espí, Alejandro; García-Granero, Eduardo",Diseases of the colon and rectum,,,,,,https://doi.org/10.1097/dcr.0000000000000349; https://www.ncbi.nlm.nih.gov/pubmed/25944427/,33498968.0,12
35454,35454,46903,t2b87lta,,Medline,"Revival of the identification of cytotoxic T-lymphocyte epitopes for immunological diagnosis, therapy and vaccine development.",10.1258/ebm.2010.010278,,21330360.0,unk,immunogenic tcell epitope central role cellular immunity pathogen tumor however early stage cellular immunity study complicated timeconsuming identify characterize tcell epitope currently epitope screening experiencing renewed enthusiasm due advance novel technique theory moreover application tcell epitopebased diagnosis tuberculosis new data epitopebased vaccine development also revived field growing knowledge emphasis epitopestimulated tcell immune response elimination pathogen tumor review outline significance identification characterization tcell epitope also summarize method strategy epitope definition importantly address relevance cytotoxic tlymphocyte epitope clinical diagnosis therapy vaccine development,2011,"Liu, Jun; Zhang, Shihong; Tan, Shuguang; Zheng, Beiwen; Gao, George F",Experimental biology and medicine,,,,,,https://doi.org/10.1258/ebm.2010.010278; https://www.ncbi.nlm.nih.gov/pubmed/21330360/,6483489.0,12
35595,35595,47076,qa4crpbx,,Medline,Laparoscopic excision of a giant splenic vascular tumor.,10.1016/j.jpedsurg.2012.03.054,,22813826.0,unk,splenic vascular tumor referred hemangioma rare typically present small asymptomatic lesion report case giant splenic cyst yearold boy abdominal distension underwent laparoscopic excision splenic cyst without complication pathology revealed vascular tumor month followup continued asymptomatic abdominal ultrasound showed recurrence disease laparoscopic excision giant splenic cyst viable option child allowing preservation normal splenic tissue,2012,"Knott, E Marty; Valusek, Patricia A; St Peter, Shawn D",Journal of pediatric surgery,,,,,,https://doi.org/10.1016/j.jpedsurg.2012.03.054; https://www.ncbi.nlm.nih.gov/pubmed/22813826/,22226765.0,12
35615,35615,47098,crt1pndv,,Medline,Ablation protocols and ancillary procedures in tumor ablation therapy: consensus from Japanese experts.,10.1007/s11604-016-0569-8,,27450190.0,unk,purpose panel japanese expert tumor ablation therapy gathered reach general consensus topic surrounding ablation therapy material method questionnaire relating ablation protocol radiofrequency ablation rfa cryoablation well ancillary procedure required safe secure ablation therapy sent seven institution expert institution discussed topic based evidence questionnaire data consensus reached annual meeting japan imageguided ablation group maebashi japan october result consensus reached six topic including management antiplatelet anticoagulation drug therapy pain control perioperative period arterial embolization combined ablation therapy protection nontarget organ rfa cryoablation protocol ablative margin conclusion consensus achieved serve framework tumor ablation therapy japan,2016,"Miyazaki, Masaya; Iguchi, Toshihiro; Takaki, Haruyuki; Yamanaka, Takashi; Tamura, Yoshitaka; Tokue, Hiroyuki; Sato, Yozo; Ikeda, Osamu; Shimizu, Tadashi; Yamakado, Koichiro",Japanese journal of radiology,,,,,,https://doi.org/10.1007/s11604-016-0569-8; https://www.ncbi.nlm.nih.gov/pubmed/27450190/,23995679.0,12
35658,35658,47147,tymtlhc0,,Medline,Strategic and Technical Considerations for the Endovascular Embolization of Intracranial Meningiomas.,10.1016/j.nec.2015.11.005,,27012380.0,unk,endovascular embolization frequently used adjunct operative resection meningioma embolization may decrease intraoperative blood loss operative time surgical difficulty associated resection specific clinical application treatment defined clearly procedural indication preferred embolic agent latency tumor resection differ across operator clear strategic patient selection comprehensive anatomic understanding sound operative technique critical success embolization procedure article review management technical consideration associated preoperative meningioma embolization,2016,"James, Robert F; Kramer, Daniel R; Page, Paul S; Gaughen, John R; Martin, Lacey B; Mack, William J",Neurosurgery clinics of North America,,,,,,https://doi.org/10.1016/j.nec.2015.11.005; https://www.ncbi.nlm.nih.gov/pubmed/27012380/,8712359.0,12
35673,35673,47162,y6mgjbld,,Medline,Jejunostomy-technique and controversies.,10.21037/jovs.2019.03.15,,31321215.0,unk,malnutrition quite common patient esophageal cancer secondary tumor related dysphagia treatment side effect traditionally open feeding jejunostomy tube performed patient undergoing surgical treatment esophageal cancer advent minimally invasive approach placement jejunostomy tube currently accomplished either robotic laparoscopic assistance discus technical aspect well pro con minimally invasive jejunostomy feeding tube placement,2019,"Bakhos, Charles; Patel, Shrey; Petrov, Roman; Abbas, Abbas",Journal of visualized surgery,,,,,,https://doi.org/10.21037/jovs.2019.03.15; https://www.ncbi.nlm.nih.gov/pubmed/31321215/,133402010.0,12
35734,35734,47231,pirvypg3,,Medline,Fusion following lateral mass reconstruction in the cervical spine.,10.3171/2014.10.spine13858,,25431961.0,unk,object recently aggressive surgical technique push toward en bloc resection certain tumor resulted need creative spinal column reconstruction iatrogenic instability following resection requires thoughtful approach adequately transfer loadbearing force skull upper cervical spine subaxial spine method author present series case lateral mass reconstruction cage fibular strut graft used provide loadbearing support including case bilateral cage placement result author discus surgical nuance en bloc resection high cervical tumor explain technique lateral mass cage placement additionally provide rationale use construct throughout craniocervical junction subaxial spine conclusion lateral mass reconstruction provides potential alternative adjuvant method restoring loadbearing capability cervical spine,2015,"Clarke, Michelle J; Zadnik, Patricia L; Groves, Mari L; Sciubba, Daniel M; Witham, Timothy F; Bydon, Ali; Gokaslan, Ziya L; Wolinsky, Jean-Paul",Journal of neurosurgery. Spine,,,,,,https://doi.org/10.3171/2014.10.spine13858; https://www.ncbi.nlm.nih.gov/pubmed/25431961/,23946897.0,12
35740,35740,47237,63ha4u9u,,Medline,Tumor-secreted SDF-1 promotes glioma invasiveness and TAM tropism toward hypoxia in a murine astrocytoma model.,10.1038/labinvest.2011.128,,21894147.0,unk,distinguishing feature highgrade glioma infiltration neoplastic cell adjacent brain tissue mark tumor surgically incurable study factor associated tumor invasion established new murine brain tumor model altsc derived sv large antigentransfected astrocyte new brain tumor model recapitulates several histopathological feature human highgrade glioma including increased cellularity prominent cellular pleomorphism geographic necrosis active mitosis extensive invasion tumor cell adjacent brain tissue importantly altsc expressed relatively high level stromalderived factor sdfcxcl vitro vivo higher microvascular density mvd vivo define role sdf tumor model expression sdf altsc cell inhibited specific sirna sdfknockdown altsc sdfkd cell took longer parental altsc cell form tumor contrast wildtype tumor welldefined regular border lacked infiltration tract sdfkd tumor also associated lower mvd hypoxic area contrast parental tumor density fpositive tumorassociated macrophage tam sdfkd tumor higher nonhypoxic hypoxic region sdf production tumor cell therefore seems critical aggregation tam area hypoxia tumor invasiveness study provides new insight role sdf brain tumor invasion relationship tam hypoxia also provides new preclinical brain tumor model designing new treatment option invasive case,2012,"Wang, Shu-Chi; Hong, Ji-Hong; Hsueh, Chuen; Chiang, Chi-Shiun",Laboratory investigation; a journal of technical methods and pathology,,,,,,https://doi.org/10.1038/labinvest.2011.128; https://www.ncbi.nlm.nih.gov/pubmed/21894147/,23743281.0,12
35741,35741,47239,cnuzfxaq,,Medline,Balloon-assisted osteoplasty of periacetabular tumors following percutaneous cryoablation.,10.1016/j.jvir.2014.11.023,,25805541.0,unk,purpose describe feasibility safety effectiveness technique using vertebral augmentation balloon promote delivery cement periacetabular tumor cryoablation fracture prevention material method retrospective review performed seven consecutive patient six men one woman mean age ± unilateral periacetabular tumor mean size cm ± treated cryoablation balloonassisted osteoplasty fracture prevention cortical defect seen six tumor additional pathologic fracture occurred five tumor treatment cohort included six harrington class defect one class ii defect procedure performed computed tomography fluoroscopic guidance general anesthesia vertebral augmentation balloon mean range inflated within ablation cavity immediately cement injection result procedure technically successful median percentage tumor fill range minor cement leakage occurred two patient symptomatic intraarticular extravasation new nondisplaced fracture occurred one patient conservatively managed major complication occurred local tumor progression occurred one five patient imaging followup conclusion balloonassisted osteoplasty cryoablation periacetabular tumor appears feasible safe effective fracture prevention technique directs cement instillation ablation defect high degree filling minimal leakage,2015,"Kurup, A Nicholas; Morris, Jonathan M; Schmit, Grant D; Atwell, Thomas D; Schmitz, John J; Rose, Peter S; Callstrom, Matthew R",Journal of vascular and interventional radiology : JVIR,,,,,,https://doi.org/10.1016/j.jvir.2014.11.023; https://www.ncbi.nlm.nih.gov/pubmed/25805541/,5140899.0,12
35792,35792,47295,lx33lvys,,Medline,Comparison of combination therapies in the management of hepatocellular carcinoma: transarterial chemoembolization with radiofrequency ablation versus microwave ablation.,10.1016/j.jvir.2014.10.047,,25534635.0,unk,purpose compare retrospectively outcome complication transcatheter arterial chemoembolization drugeluting embolic agent combined radiofrequency rf ablation microwave mw ablation treatment hepatocellular carcinoma hcc material method patient hcc received combination therapytranscatheter arterial chemoembolization plus rf ablation patient transcatheter arterial chemoembolization plus mw ablation patient local tumor response tumor progressionfree survival pfs overall pfs overall survival o complication compared overall pfs o compared two treatment group multivariate analysis controlling childpugh class barcelona clinic liver classification stage index tumor size result complete local tumor response achieved tumor treated transcatheter arterial chemoembolization plus rf ablation tumor treated transcatheter arterial chemoembolization plus mw ablation p median tumor pfs overall pfs month month p transarterial chemoembolization plus rf ablation month month transarterial chemoembolization plus mw ablation p median o transcatheter arterial chemoembolization plus rf ablation group month median o transcatheter arterial chemoembolization plus mw ablation group month significant difference survival experience two group logrank test p multivariate analysis barcelona clinic liver classification stage factor associated overall pfs o one patient transcatheter arterial chemoembolization plus rf ablation cohort two patient transcatheter arterial chemoembolization plus mw ablation cohort required prolonged hospitalization h pain management procedure p conclusion based similar safety efficacy outcome combination therapy transcatheter arterial chemoembolization plus rf ablation transcatheter arterial chemoembolization plus mw ablation effective treatment hcc,2015,"Ginsburg, Michael; Zivin, Sean P; Wroblewski, Kristen; Doshi, Taral; Vasnani, Raj J; Van Ha, Thuong G",Journal of vascular and interventional radiology : JVIR,,,,,,https://doi.org/10.1016/j.jvir.2014.10.047; https://www.ncbi.nlm.nih.gov/pubmed/25534635/,24679855.0,12
35831,35831,47339,2vfbnn3f,,Medline,Nephron-sparing probe ablative therapy: long-term outcomes.,10.1097/mou.0b013e3282f4a869,,18303535.0,unk,purpose review cryoablation radiofrequency ablation two utilized form ablative therapy mature recent followup study published highlight possible role relevant treatment option select patient renal cell carcinoma recent finding three fiveyear outcome following cryoablation radiofrequency ablation recently published respectively showing cancerspecific survival small cohort several singleinstitution series published showing favorable outcome based imaging finding alone albeit much shorter followup time finding mitigated probability treated small tumor may benign malignant may indolent summary longestterm outcome probeablative therapy cryoablation radiofrequency ablation suggest satisfactory outcome imaging careful patient selection rigorous attention technical detail utilized imaging finding alone usually provide surrogate measure success given limitation current imaging technique indolent growth rate many tumor however continued stringent selection criterion rigorous followup patient undergoing ablative therapy required,2008,"Matin, Surena F; Ahrar, Kamran",Current opinion in urology,,,,,,https://doi.org/10.1097/mou.0b013e3282f4a869; https://www.ncbi.nlm.nih.gov/pubmed/18303535/,5759323.0,12
35893,35893,47406,nz3s5spe,,Medline,Successful local treatment for repeated hepatic recurrences of cholangiolocellular carcinoma: a report on a long-term survivor.,10.1186/s40792-017-0391-2,,29198012.0,unk,background cholangiolocellular carcinoma cocc rare liver tumor arising canal hering found cholangioles interlobular bile duct although morphologically cocc mimic intrahepatic cholangiocarcinoma icc cocc exhibit unique intermediate biologic behavior hepatocellular carcinoma hcc icc curative resection required prolonged survival patient cocc however effective therapy postoperative hepatic recurrence yet standardized case presentation yearold man asymptomatic liver mass found regular medical examination contrastenhanced computed tomography revealed wellenhanced mass cm diameter right liver underwent right hemihepatectomy local hospital preoperative diagnosis hepatocellular carcinoma pathologic examination confirmed moderately differentiated tubular adenocarcinoma leading diagnosis ordinary icc twelve month surgery referred hospital due three hepatic recurrence left medial segment underwent partial hepatectomy recurrence followed adjuvant chemotherapy using gemcitabine alone second hepatectomy hepatic recurrence developed additional seven time number size recurrent tumor limited recurrence satisfying standard criterion percutaneous radiofrequency ablation rfa treatment hcc lesion treated percutaneous rfa although exceptional approach icc alive without evidence disease year first hepatectomy clinical outcome satisfactory compatible typical negative outcome ordinary icc rereviewed histological finding tumor tumor composed small glandforming cell proliferating anastomosing pattern cell membrane strongly immunoreactive epithelial membrane antigen finding accordance typical feature cocc revising final diagnosis icc cocc conclusion case report demonstrates satisfactory outcome using repeated local treatment hepatectomy rfa hepatic recurrence cocc suggesting localized treatment approach considered therapeutic option careful making definitive diagnosis icc ruling cocc diagnosis potentially dictate treatment strategy recurrence,2017,"Shinohara, Kentaro; Ebata, Tomoki; Yokoyama, Yukihiro; Igami, Tsuyoshi; Sugawara, Gen; Mizuno, Takashi; Yamaguchi, Junpei; Shimoyama, Yoshie; Shiina, Shuichiro; Tateishi, Ryosuke; Arano, Toru; Nagino, Masato",Surgical case reports,,,,,,https://doi.org/10.1186/s40792-017-0391-2; https://www.ncbi.nlm.nih.gov/pubmed/29198012/,32738444.0,12
35943,35943,47467,t7tx39ak,,Medline,Evolving ablative therapies for hepatic malignancy.,10.1155/2014/230174,,24877069.0,unk,liver common site primary secondary malignancy hepatic resection transplantation two treatment modality shown achieve complete cure patient candidate treatment remaining patient tumor ablation emerged promising alternative modality addition providing local control improving survival outcome tumor ablation also help stage patient potential curative treatment alone well combination treatment tumor ablation achieved multiple way introduction newer ablative technique shifted focus palliation potentially curative treatment longterm safety survival benefit substantive present important strive evaluate result study using appropriate comparative outcome methodology,2014,"Singla, Smit; Hochwald, Steven N; Kuvshinoff, Boris",BioMed research international,,,,,,https://doi.org/10.1155/2014/230174; https://www.ncbi.nlm.nih.gov/pubmed/24877069/,16499462.0,12
