,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
23951,23951,33566,dwn3oydi,,Medline,Acute Viral Respiratory Infection Rapidly Induces a CD8+ T Cell Exhaustion-like Phenotype.,10.4049/jimmunol.1403004,,26401005.0,unk,acute viral infection typically generate functional effector cd cell tcd aid pathogen clearance however acute viral lower respiratory infection lung tcd functionally impaired optimally control viral replication cell also become unresponsive ag chronic infection cancer via signaling inhibitory receptor programmed cell death pd pd also contributes tcd impairment viral lower respiratory infection regulates tcd impairment connection state cell exhaustion chronic infection unknown study show pd operates cellintrinsic manner impair lung tcd light compared global gene expression profile impaired epitopespecific lung tcd functional spleen tcd human metapneumovirusinfected mouse two population differentially regulate hundred gene including upregulation numerous inhibitory receptor lung tcd compared gene expression tcd human metapneumovirus infection acute chronic lymphocytic choriomeningitis virus infection find immunophenotype lung tcd closely resembles cell exhaustion late chronic infection functional effector cell arising early acute infection finally demonstrate trafficking infected lung alone insufficient tcd impairment inhibitory receptor upregulation viral aginduced tcr signaling also required result indicate viral ag infected lung rapidly induces exhaustionlike state lung tcd characterized progressive functional impairment upregulation numerous inhibitory receptor,2015,"Erickson, John J; Lu, Pengcheng; Wen, Sherry; Hastings, Andrew K; Gilchuk, Pavlo; Joyce, Sebastian; Shyr, Yu; Williams, John V",Journal of immunology,,,,,,https://doi.org/10.4049/jimmunol.1403004; https://www.ncbi.nlm.nih.gov/pubmed/26401005/,1203897.0,23
23987,23987,33611,0wvrec0h,,Medline,"2nd ESMO Consensus Conference on Lung Cancer: early-stage non-small-cell lung cancer consensus on diagnosis, treatment and follow-up.",10.1093/annonc/mdu089,,24562446.0,unk,complement existing treatment guideline tumour type esmo organises consensus conference focus specific issue type tumour nd esmo consensus conference lung cancer held may lugano total expert met address several question nonsmallcell lung cancer nsclc four area pathology molecular biomarkers firstlinesecond line advanced disease earlystage disease locally advanced disease question recommendation made including reference grade recommendation level evidence consensus paper focus earlystage disease,2014,"Vansteenkiste, J; Crinò, L; Dooms, C; Douillard, J Y; Faivre-Finn, C; Lim, E; Rocco, G; Senan, S; Van Schil, P; Veronesi, G; Stahel, R; Peters, S; Felip, E",Annals of oncology : official journal of the European Society for Medical Oncology,,,,,,https://doi.org/10.1093/annonc/mdu089; https://www.ncbi.nlm.nih.gov/pubmed/24562446/,12638209.0,23
24063,24063,33703,ms8atcel,,Medline,Journal of Clinical Monitoring and Computing 2018-2019 end of year summary: respiration.,10.1007/s10877-020-00468-0,,31981067.0,unk,paper review paper commentary published journal clinical monitoring computing within field respiration paper published covering endotracheal tube cuff pressure monitoring ventilation respiratory rate monitoring lung mechanic monitoring gas exchange monitoring co monitoring lung imaging technology strategy ventilation management,2020-01-24,"Karbing, D S; Perchiazzi, G; Rees, S E; Jaffe, M B",Journal of clinical monitoring and computing,,,,,,https://doi.org/10.1007/s10877-020-00468-0; https://www.ncbi.nlm.nih.gov/pubmed/31981067/,210865051.0,23
24092,24092,33740,x9il4473,,Medline,Viral infection in acute exacerbation of idiopathic pulmonary fibrosis.,10.1164/rccm.201010-1752oc,,21471095.0,unk,rationale idiopathic pulmonary fibrosis progressive uniformly fatal interstitial lung disease acute exacerbation idiopathic pulmonary fibrosis episode acute respiratory worsening without identifiable etiology occult viral infection proposed possible cause acute exacerbation objective use unbiased genomicsbased discovery method define role virus acute exacerbation idiopathic pulmonary fibrosis method bronchoalveolar lavage serum patient acute exacerbation idiopathic pulmonary fibrosis stable disease acute lung injury tested viral nucleic acid using multiplex polymerase chain reaction panviral microarray highthroughput cdna sequencing measurement main result four fortythree patient acute exacerbation idiopathic pulmonary fibrosis evidence common respiratory viral infection parainfluenza n rhinovirus n coronavirus n virus detected bronchoalveolar lavage stable patient panviral microarrays revealed additional evidence viral infection herpes simplex virus n epsteinbarr virus n torque teno virus ttv n patient acute exacerbation ttv infection significantly common patient acute exacerbation stable control p present similar percentage acute lung injury control deep sequencing subset acute exacerbation case confirmed presence ttv identify additional virus conclusion viral infection detected case acute exacerbation idiopathic pulmonary fibrosis ttv present significant minority case case acute lung injury clinical significance finding remains determined,2011,"Wootton, Sharon Chao; Kim, Dong Soon; Kondoh, Yasuhiro; Chen, Eunice; Lee, Joyce S; Song, Jin Woo; Huh, Jin Won; Taniguchi, Hiroyuki; Chiu, Charles; Boushey, Homer; Lancaster, Lisa H; Wolters, Paul J; DeRisi, Joseph; Ganem, Don; Collard, Harold R",American journal of respiratory and critical care medicine,,,,,,https://doi.org/10.1164/rccm.201010-1752oc; https://www.ncbi.nlm.nih.gov/pubmed/21471095/,5499227.0,23
24093,24093,33741,kgkj5xjt,,Medline,Preoperative computed tomography-guided coil localization of lung nodules.,10.1080/13645706.2019.1576053,,30712417.0,unk,purpose evaluate usefulness preoperative computed tomography ctguided coil localization patient lung nodule underwent videoassisted thoracoscopic surgery vat lung resection material method october january patient lung nodule underwent ctguided coil localization subsequent vat center tail coil remained visceral pleura data regarding technical success coil localization wedge resection analyzed result total lung nodule patient localized technical success rate ctguided coil localization among localized nodule coil visible six coil palpated vat nine patient experienced pneumothorax two patient experienced hemoptysis coil localization two patient underwent vat beyond h coil localization technical success rate wedge resection lung nodule seventeen patient multiple target lung nodule underwent onestage videoassisted resection target nodule coil localization conclusion preoperative ctguided coil localization safe convenient method facilitate high success rate diagnostic vat wedgeresection lung nodule coil localization also facilitate onestage vat wedgeresection multiple nodule,2019,"Yang, Zhong-Jie; Liang, Yong-Hui; Li, Ming; Fang, Peng",Minimally invasive therapy & allied technologies : MITAT : official journal of the Society for Minimally Invasive Therapy,,,,,,https://doi.org/10.1080/13645706.2019.1576053; https://www.ncbi.nlm.nih.gov/pubmed/30712417/,73432433.0,23
24202,24202,33865,aiwuumcg,,Medline,Angiotensin converting enzyme-2 is protective but downregulated in human and experimental lung fibrosis.,10.1152/ajplung.00009.2008,,18441099.0,unk,earlier work laboratory showed local generation angiotensin ang ii required pathogenesis experimental pulmonary fibrosis ang peptide expressed robustly lung patient idiopathic pulmonary fibrosis ipf angiotensin converting enzyme ace degrades octapeptide ang ii form heptapeptide ang thereby limit ang ii accumulation basis hypothesized ace would protective experimental lung fibrogenesis might downregulated human experimental lung fibrosis lung biopsy specimen patient ipf ace mrna enzyme activity decreased p p respectively ace mrna activity also decreased similarly lung bleomycintreated rat cbl mouse mouse exposed low dos bleomycin lung collagen accumulation enhanced intratracheal administration either acespecific small interfering rna sirnas peptide dx competitive inhibitor ace p administration either ace sirna dx significantly increased ang ii content mouse lung tissue level induced bleomycin alone coadministration ang ii receptor antagonist saralasin blocked dxinduced increase lung collagen moreover purified recombinant human ace delivered mouse systemically osmotic minipump attenuated bleomycininduced lung collagen accumulation together data show ace mrna activity severely downregulated human experimental lung fibrosis suggest ace protects lung fibrogenesis limiting local accumulation profibrotic peptide ang ii,2008,"Li, Xiaopeng; Molina-Molina, Maria; Abdul-Hafez, Amal; Uhal, Victor; Xaubet, Antonio; Uhal, Bruce D",American journal of physiology. Lung cellular and molecular physiology,,,,,,https://doi.org/10.1152/ajplung.00009.2008; https://www.ncbi.nlm.nih.gov/pubmed/18441099/,24626103.0,23
24220,24220,33889,k2krm5ez,,Medline,Insulin-dependent phosphatidylinositol 3-kinase/Akt and ERK signaling pathways inhibit TLR3-mediated human bronchial epithelial cell apoptosis.,10.4049/jimmunol.1004218,,21646299.0,unk,tlr one tlrs involved recognition infectious pathogen innate adaptive immunity primarily recognizes viralassociated dsrna recognition dsrna byproduct released apoptotic necrotic cell recently proposed mechanism amplification toxicity suggesting pivotal participation tlr viral infection well lung disease apoptosis play critical role asthma chronic obstructive pulmonary disease addition metabolic control insulin signaling postulated protective inhibiting apoptosis therefore explored role insulin signaling protecting tlrmediated apoptosis human bronchial epithelial cell significant tlrmediated apoptosis induced polyinosinicpolycytidylic acid dsrna analog via caspasedependent mechanism however insulin efficiently inhibited tlrpolyinosinicpolycytidylic acidinduced human bronchial epithelial cell apoptosis via pikakt erk pathway least part via upregulation cellular flip protein synthesisindependent mechanism result indicate significance tlrmediated dsrnainduced apoptosis pathogenesis apoptosisdriven lung disease provide evidence novel protective role insulin,2011,"Numata, Takanori; Araya, Jun; Fujii, Satoko; Hara, Hiromichi; Takasaka, Naoki; Kojima, Jun; Minagawa, Shunsuke; Yumino, Yoko; Kawaishi, Makoto; Hirano, Jun; Odaka, Makoto; Morikawa, Toshiaki; Nishimura, Stephen L; Nakayama, Katsutoshi; Kuwano, Kazuyoshi",Journal of immunology,,,,,,https://doi.org/10.4049/jimmunol.1004218; https://www.ncbi.nlm.nih.gov/pubmed/21646299/,38671365.0,23
24240,24240,33912,p69epeiv,,Medline,Ultra-protective tidal volume: how low should we go?,10.1186/cc12556,,23551995.0,unk,applying tidal volume le mlkg might improve lung protection patient acute respiratory distress syndrome recent article retamal colleague showed reduction feasible conventional mechanical ventilation lead le tidal recruitment overdistension without causing carbon dioxide retention autopositive endexpiratory pressure however whether compensatory increase respiratory rate blunts lung protection remains unestablished,2013,"Costa, Eduardo L V; Amato, Marcelo B P",Critical care,,,,,,https://doi.org/10.1186/cc12556; https://www.ncbi.nlm.nih.gov/pubmed/23551995/,1932918.0,23
24278,24278,33955,lkud2lbv,,Medline,Dexamethasone attenuated endotoxin-induced acute lung injury through inhibiting expression of inducible nitric oxide synthase.,10.3233/ch-2009-1162,,19252234.0,unk,application glucocorticoid sepsis severe infection disputable clinic experiment studied effect dexamethasone nitric oxide synthases whether dexamethasone could attenuate endotoxininduced acute lung injury ali sd rat received mgkg lipopolisaccharide lp injection arterial oxygen partial pressure pao lung histology lung tissue nitric oxide production expression nitric oxide synthases no detected h lp injection pao lung injury deteriorated upon time production lung tissue increased significantly particularly first two hour change mainly due overexpression inducible no inos endothelial no enos furthermore tight positive correlation observed lung injury score li production level lung tissue dexamethasone could ameliorate pao lung damage evidently paralleled significant decrease production expression inos mrna conclusion dexamethasone could effectively attenuate endotoxininduced lung injury inhibiting inos expression activation early stage ali,2009,"Yu, Zhui; Ouyang, Jing-Ping; Li, Yin-Ping",Clinical hemorheology and microcirculation,,,,,,https://doi.org/10.3233/ch-2009-1162; https://www.ncbi.nlm.nih.gov/pubmed/19252234/,47350.0,23
24371,24371,34061,zdo5nhxy,,Medline,Sevoflurane attenuates platelets activation of patients undergoing lung cancer surgery and suppresses platelets-induced invasion of lung cancer cells.,10.1016/j.jclinane.2016.08.008,,27871548.0,unk,study objective platelet play pivotal role metastasis tumor cell aim study explore effect sevoflurane isoflurane platelet activation patient undergoing lung cancer surgery effect sevoflurane isoflurane plateletsinduced invasion lung cancer cell design prospective randomized study vitro experiment setting universityaffiliated teaching hospital laboratory patient fortysix patient scheduled lung cancer radical surgery intervention patient randomized two group patient received sevoflurane group sev isoflurane group iso surgery respectively vitro lung cancer cell treated platelet presence absence anesthetic measurement platelet activation determined detecting glycoproteiniibiiia gpiibiiia cdp platelet aggregation rate par pre intra postoperatively invasion ability lung cancer cell evaluated transwell assay result level gpiibiiia cdp par reduced markedly group sev perioperative period compared group iso vitro activated platelet contributed profoundly invasive ability lung cancer cell sevoflurane isoflurane inhibited plateletsinduced invasion lung cancer cell furthermore sevoflurane suppressed platelet activity vitro conclusion sevoflurane attenuates platelet activation patient undergoing lung cancer surgery vitro sevoflurane suppresses plateletsinduced invasion lung cancer cell via decreasing platelet activity,2016,"Liang, Hua; Yang, Cheng Xiang; Zhang, Bin; Zhao, Zhen Long; Zhong, Ji Ying; Wen, Xian Jie",Journal of clinical anesthesia,,,,,,https://doi.org/10.1016/j.jclinane.2016.08.008; https://www.ncbi.nlm.nih.gov/pubmed/27871548/,26120804.0,23
24766,24766,34520,xjex81hh,,Medline,Recommendations of individualized medical treatment and common adverse events management for lung cancer patients during the outbreak of COVID-19 epidemic.,10.1111/1759-7714.13424,,32291968.0,unk,since outbreak december china novel coronavirus disease covid rapidly spread affected several country resulted difficult situation cancer patient owing risk epidemic situation outbreak well cancer patient cancer likely general population contract covid systemic immunosuppressive status caused malignant disease anticancer treatment lung cancer highest morbidity mortality china world patient lung cancer smoker poor underlying lung condition low immunity thus vital protect epidemic disease cancer treatment necessary provide individualized medical treatment management treatmentrelated adverse event patient lung cancer based patient condition regional epidemic pattern,2020-04-14,"Zhao, Zhe; Bai, Hua; Duan, Jianchun; Wang, Jie",Thoracic cancer,,,,,,https://doi.org/10.1111/1759-7714.13424; https://www.ncbi.nlm.nih.gov/pubmed/32291968/,215771538.0,23
24976,24976,34761,ee6np9ix,,Medline,The Pig: A Relevant Model for Evaluating the Neutrophil Serine Protease Activities during Acute Pseudomonas aeruginosa Lung Infection.,10.1371/journal.pone.0168577,,27992534.0,unk,main feature lung infection inflammation massive recruitment neutrophil subsequent release neutrophil serine protease nsps antiinfectious andor antiinflammatory treatment must tested suitable animal model mouse model replicate several aspect human lung disease particularly true cystic fibrosis cf led scientific community search new animal model shown mouse appropriate characterizing drug targeting neutrophildependent inflammation pig neutrophil nsps similar human homologues induced acute neutrophilic inflammatory response pig lung using pseudomonas aeruginosa opportunistic respiratory pathogen blood sample nasal swab bronchoalveolar lavage fluid balfs collected h postinsfection pi biochemical parameter serum bal cytokine bacterial culture neutrophil activity evaluated release proinflammatory mediator biochemical hematological blood parameter cell recruitment bronchial reactivity peaked h pi also used synthetic substrate specific human neutrophil protease show activity pig nsps balfs increased protease also detected surface lung neutrophil using antihuman nsp antibody pseudomonas aeruginosainduced lung infection pig result neutrophilic response similar described cystic fibrosis ventilatorassociated pneumonia human altogether indicates pig appropriate model testing antiinfectious andor antiinflammatory drug combat adverse proteolytic effect neutrophil human lung disease,2016,"Chevaleyre, Claire; Riou, Mickaël; Bréa, Déborah; Vandebrouck, Clarisse; Barc, Céline; Pezant, Jérémy; Melo, Sandrine; Olivier, Michel; Delaunay, Rémy; Boulesteix, Olivier; Berthon, Patricia; Rossignol, Christelle; Burlaud Gaillard, Julien; Becq, Frédéric; Gauthier, Francis; Si-Tahar, Mustapha; Meurens, François; Berri, Mustapha; Caballero-Posadas, Ignacio; Attucci, Sylvie",PloS one,,,,,,https://doi.org/10.1371/journal.pone.0168577; https://www.ncbi.nlm.nih.gov/pubmed/27992534/,12644885.0,23
25166,25166,34972,pdvzj45x,,Medline,Human lung cancer cells grown on acellular rat lung matrix create perfusable tumor nodules.,10.1016/j.athoracsur.2012.01.011,,22385822.0,unk,background extracellular matrix allows lung cancer form shape grow recent study organ reengineering orthotopic transplantation provided new avenue isolating purified native matrix use growing cell whether human lung cancer cell grown decellularized rat lung matrix would create perfusable human lung cancer nodule tested method rat lung harvested native cell removed using sodium dodecyl sulfate triton x decellularization chamber create decellularized rat lung matrix human h h lung cancer cell placed decellularized rat lung matrix grown customized bioreactor perfusion oxygenated medium day result decellularized rat lung matrix showed preservation matrix architecture devoid rat cell three human lung cancer cell line grown bioreactor developed tumor nodule intact vasculature moreover lung cancer cell developed pattern growth similar original human lung cancer conclusion overall study show human lung cancer cell form perfusable tumor nodule customized bioreactor decellularized rat lung matrix created customized decellularization chamber lung cancer cell grown matrix feature similar original human lung cancer ex vivo model used potentially gain deeper understanding biologic process involved human lung cancer,2012,"Mishra, Dhruva K; Thrall, Michael J; Baird, Brandi N; Ott, Harald C; Blackmon, Shanda H; Kurie, Jonathan M; Kim, Min P",The Annals of thoracic surgery,,,,,,https://doi.org/10.1016/j.athoracsur.2012.01.011; https://www.ncbi.nlm.nih.gov/pubmed/22385822/,20104444.0,23
25223,25223,35038,34yr6rzo,,Medline,Metagenomic identification of a novel anellovirus in Pacific harbor seal (Phoca vitulina richardsii) lung samples and its detection in samples from multiple years.,10.1099/vir.0.029678-0,,21402596.0,unk,investigate viral pathogen potentially involved mortality event pacific harbor seal phoca vitulina richardsii california viral metagenomics performed directly lung sample five individual metagenomics revealed novel seal anellovirus sealav cluster phylogenetically anelloviruses california sea lion domestic cat using specific pcr sealav identified lung tissue two five animal involved mortality event well one harbor seal sample examined postmortem identification sealav multiple year demonstrates virus persistent harbor seal population sealav second anellovirus reported lung pinniped suggesting anellovirus infection may common amongst marine mammal research needed understand role virus marine mammal health disease,2011,"Ng, Terry Fei Fan; Wheeler, Elizabeth; Greig, Denise; Waltzek, Thomas B; Gulland, Frances; Breitbart, Mya",The Journal of general virology,,,,,,https://doi.org/10.1099/vir.0.029678-0; https://www.ncbi.nlm.nih.gov/pubmed/21402596/,28631773.0,23
25232,25232,35049,gun7xckr,,Medline,Influence of time delay on the estimated lung shunt fraction on 99mTc-labeled MAA scintigraphy for 90Y microsphere treatment planning.,10.1097/rlu.0000000000000241,,24212439.0,unk,ymicrospheres therapy used treat selected patient primary metastatic liver tumor safe effective way preparation ymicrospheres treatment mtcmacroaggregated albumin mtcmaa simulation procedure essential evaluate particle shunting lung gastrointestinal tract investigated effect interval injection mtcmaa time scanning lung shunt fraction lsf patient secondary hepatic malignancy underwent repeated wholebody scintigraphy hour injection mtcmaa marked change lsf observed appears tracer degradation lead important overestimation lsf later time point overestimation lsf lead dose reduction canceling planned ymicrospheres treatment concluded interval injection scanning kept short possible,2013,"De Gersem, Ruth; Maleux, Geert; Vanbilloen, Hubert; Baete, Kristof; Verslype, Chris; Haustermans, Karin; Verbruggen, Alfons; Van Cutsem, Eric; Deroose, Christophe Michel",Clinical nuclear medicine,,,,,,https://doi.org/10.1097/rlu.0000000000000241; https://www.ncbi.nlm.nih.gov/pubmed/24212439/,27790342.0,23
25250,25250,35068,sjsz34p5,,Medline,Customization of an open-lung ventilation strategy to treat a case of life-threatening acute respiratory distress syndrome.,10.4187/respcare.00867,,21255504.0,unk,ards network lowtidalvolume protocol considered standard care patient acute lung injury ali acute respiratory distress syndrome ards protocol built foundation lowtidalvolume ventilation use combined peep fio table managing alveolar endinspiratory pressure limiting plateau airway pressure ≤ cm ho although strategy date method significantly improves aliards survival alternative method improving hypoxemia minimizing ventilatorinduced lung injury conjunction lowtidalvolume ventilation used lifethreatening ards present case customized use alveolar recruitment maneuver analyzing hysteresis pressurevolume curve ass lung recruitability decremental peep sustain lung recruitment careful use plateau pressure ≥ cm ho improved patient lifethreatening hypoxemia within first min arrival icu,2011,"Grooms, David A; Sibole, Stephen H; Tomlinson, James R; Marik, Paul E; Chatburn, Robert L",Respiratory care,,,,,,https://doi.org/10.4187/respcare.00867; https://www.ncbi.nlm.nih.gov/pubmed/21255504/,11060198.0,23
25309,25309,35134,v3sg6h3l,,Medline,"Big breathing: the complex interaction of obesity, hypoventilation, weight loss, and respiratory function.",10.1152/japplphysiol.00713.2009,,19875712.0,unk,obesity place significant load respiratory system affecting lung volume respiratory muscle function work breathing ventilatory control despite morbidly obese individual maintain eucapnia however subgroup morbidly obese individual develop chronic daytime hypercapnia described obesity hypoventilation syndrome oh obesity obviously crucial component syndrome relationship excess fat accumulation development awake hypercapnia complex extends beyond simply impairment pulmonary mechanic lung volume consequence obesity various compensatory mechanism operate maintain eucapnia even presence extreme obesity however compensation impaired hypoventilation ensue obesity alone account development hypoventilation weight loss produce significant improvement lung function awake gas exchange improvement potential substantially reduce morbidity mortality individual nevertheless many individual remain overweight despite substantial weight loss persistence upper airway obstruction attention residual abnormality important given high incidence cardiovascular abnormality including pulmonary hypertension individual oh,2010,"Piper, Amanda J; Grunstein, Ronald R",Journal of applied physiology,,,,,,https://doi.org/10.1152/japplphysiol.00713.2009; https://www.ncbi.nlm.nih.gov/pubmed/19875712/,15023741.0,23
25396,25396,35237,xk2a7tsw,,Medline,"Navigational transbronchial needle aspiration, percutaneous needle aspiration and its future.",10.3978/j.issn.2072-1439.2015.11.16,,26807280.0,unk,peripheral lung nodule evaluation represents clinical challenge given many nodule incidentally found lung cancer screening following publication national lung screening trial nlst goal find accurate safe minimallyinvasive diagnostic modality biopsy concerning lesion unfortunately conventional bronchoscopic technique provide poor diagnostic yield recent year advance technology led introduction electromagnetic navigational bronchoscopy enb tool guide sampling peripheral lung nodule principle also recently expanded applied transthoracic needle biopsy referred electromagnetic transthoracic needle aspiration ettna improved diagnostic yield afforded technology recommendation rd edition accp guideline diagnosis management lung cancer state patient peripheral lung lesion difficult reach conventional bronchoscopy enb recommended equipment expertise available grade c review discus technology device available technique protocol diagnostic yield safety cost effectiveness,2015,"Arias, Sixto; Yarmus, Lonny; Argento, A Christine",Journal of thoracic disease,,,,,,https://doi.org/10.3978/j.issn.2072-1439.2015.11.16; https://www.ncbi.nlm.nih.gov/pubmed/26807280/,41483217.0,23
25401,25401,35242,72wjzjmy,,Medline,The expression of proline-specific enzymes in the human lung.,10.21037/atm.2017.03.36,,28462210.0,unk,pathophysiology lung disease complex proteolytic enzyme may play role could used biomarkers review literature searched make overview known expression prolinespecific peptidase dipeptidyl peptidase dpp prolyl oligopeptidase prep fibroblast activation protein α fap healthy diseased lung search term included asthma chronic obstructive pulmonary disease copd lung cancer fibrosis ischemia reperfusion injury pneumonia knowledge loss gain protein expression activity disease might tie enzyme certain cell type substrate interaction partner involved pathophysiology disease ultimately leading elucidation functional role potential therapeutic target data could found dpp enzyme le explored published data however often appear conflicting applied method diver specificity assay used questionable conclusion information expression prolinespecific peptidase healthy diseased lung lacking begging welldesigned research,2017,"Vliegen, Gwendolyn; Raju, Tom K; Adriaensen, Dirk; Lambeir, Anne-Marie; De Meester, Ingrid",Annals of translational medicine,,,,,,https://doi.org/10.21037/atm.2017.03.36; https://www.ncbi.nlm.nih.gov/pubmed/28462210/,45637044.0,23
25511,25511,35375,tmmggjsc,,Medline,In Vitro Lung Model Assessing the Efficacy of Surgical Sealants in Treating Alveolar Air Leaks.,10.3109/08941939.2015.1010023,,26204492.0,unk,purpose lack reliable testing method limit evidencebased practice surgical sealant treating alveolar air leak aal developed vitro lung model evaluate sealant efficacy tested widely used human thrombinfibrinogen sponge tachosil example material method caudal lobe freshly excised swine lung n intubated ventilated focal superficial parenchymal defect × mm created inflated lung aal assessed increasing inspired tidal volume tvi sealant application aal assessed way burst failure defined aal exceeding ml evaluate elasticity sealant length defect recorded inflated lung result superficial parenchymal defect resulted aal increasing ascending tvi multiple linear regression analysis revealed strong correlation aal maximal inspiratory pressure compliance resistance tvi ml tachosil achieved sealing ten eight seven test respectively tvi increased superficial defect still sealed four two two test tvi ml respectively burst pressure ± cmho adhesive failure found burst pressure test concerning elasticity tachosil allowed expansion covered lung defect ± mm conclusion tachosil demonstrated strong sealing efficiency marked elasticity treating aal result consistent previously published animal experiment suggesting reliability presented vitro model,2015,"Zhang, Ruoyu; Bures, Maximilian; Höffler, Hans-Klaus; Jonigk, Danny; Haverich, Axel; Krüger, Marcus",Journal of investigative surgery : the official journal of the Academy of Surgical Research,,,,,,https://doi.org/10.3109/08941939.2015.1010023; https://www.ncbi.nlm.nih.gov/pubmed/26204492/,20667725.0,23
25516,25516,35382,b9k41uz9,,Medline,Evaluation of a nasal cannula in noninvasive ventilation using a lung simulator.,10.4187/respcare.03560,,25492958.0,unk,background nasal noninvasive ventilation niv common form noninvasive respiratory mode used newborn infant nextgeneration nasal cannula neotech ram cannula recently used provide nasal niv impact neotech ram cannula delivery pressure need studied method ex vivo experimental design lung simulator ingmar asl version programmed model neonate ∼ kg body weight normaltomoderately affected lung used covidien pb ventilator niv software activated compensate leak nasal niv set peak airway pressure cm ho peep cm ho three size neotech ram cannula used prong outer diameter mm nose designed keep leak naris prong also created worst case leak leak using largest simulated nostril diameter smallest diameter neotech ram cannula prong outcome measure difference pressure referred leak effect measured lung simulator relative set peak airway pressure peep ventilator result interface leak leak effect peak airway pressure simulated nasal niv similar neotech ram cannula size peak airway pressure peep transmitted across nasal interface worst case scenario produced leak effect peak airway pressure peep conclusion used ≤ leak neotech ram cannula interface result clinically acceptable transmission pressure leak clinically negligible amount pressure transmitted artificial lung,2015,"Iyer, Narayan P; Chatburn, Robert",Respiratory care,,,,,,https://doi.org/10.4187/respcare.03560; https://www.ncbi.nlm.nih.gov/pubmed/25492958/,38286872.0,23
25526,25526,35393,xzameep2,,Medline,Fully Automated Pulmonary Lobar Segmentation: Influence of Different Prototype Software Programs onto Quantitative Evaluation of Chronic Obstructive Lung Disease.,10.1371/journal.pone.0151498,,27029047.0,unk,objective surgical bronchoscopic lung volume reduction blvr technique beneficial heterogeneous emphysema postprocessing software tool lobar emphysema quantification useful patient target lobe selection treatment planning postinterventional followup aimed evaluate intersoftware variability emphysema quantification using fully automated lobar segmentation prototype material method patient moderate severe copd underwent ct planning blvr included emphysema quantification performed using modified version inhouse software without prototype advanced lung vessel segmentation program yacta v yacta v well commercial program pulmod vaahf precommercial prototype ct copd isp ver following parameter computed segmented anatomical lung lobe whole lung lobar volume lv mean lobar density mld th percentile lobar density th emphysema volume ev emphysema index ei blandaltman analysis limit agreement loa linear random effect model used comparison software result segmentation using program unsuccessful patient respectively program could analyze datasets patient successful segmentation program included analysis lv program showed largest mean difference ml widest loa ml p program showed largest mean difference widest loa ei p conclusion single software program able successfully analyze scheduled datasets although mean bias lv ev relatively low lobar quantification range disagreement substantial longitudinal emphysema monitoring scanning protocol also quantification software need kept constant,2016,"Lim, Hyun-ju; Weinheimer, Oliver; Wielpütz, Mark O; Dinkel, Julien; Hielscher, Thomas; Gompelmann, Daniela; Kauczor, Hans-Ulrich; Heussel, Claus Peter",PloS one,,,,,,https://doi.org/10.1371/journal.pone.0151498; https://www.ncbi.nlm.nih.gov/pubmed/27029047/,42038012.0,23
25628,25628,35526,142msgb2,,Medline,Sustained inflation at birth did not alter lung injury from mechanical ventilation in surfactant-treated fetal lambs.,10.1371/journal.pone.0113473,,25419969.0,unk,background sustained inflation si used initiation ventilation birth rapidly recruit functional residual capacity may decrease lung injury need mechanical ventilation preterm infant however second si surfactantdeficient preterm lamb caused acute phase injury response without decreasing lung injury subsequent mechanical ventilation hypothesis second si birth decrease lung injury mechanical ventilation surfactanttreated preterm fetal lamb method head chest fetal sheep ± day ga exteriorized tracheostomy removal fetal lung fluid prior treatment surfactant mg ml saline fetal lamb randomized one four minute intervention peep cmho sec si cmho peep cmho mechanical ventilation mlkg tidal volume sec si mechanical ventilation mlkg fetal lamb remained placental support intervention min intervention result si recruited mean volume ± mlkg si alter respiratory physiology mechanical ventilation heat shock protein hsp hsp total protein lung fluid similarly increased ventilation group modest proinflammatory cytokine acute phase response without si similar ventilation si alone increase marker injury conclusion surfactant treated fetal lamb sec si alter ventilation physiology marker lung injury mechanical ventilation,2014,"Hillman, Noah H; Kemp, Matthew W; Miura, Yuichiro; Kallapur, Suhas G; Jobe, Alan H",PloS one,,,,,,https://doi.org/10.1371/journal.pone.0113473; https://www.ncbi.nlm.nih.gov/pubmed/25419969/,16387851.0,23
